topic	initial_request	binary_label	user_information_need
Office	Can I use a meeting room?	1.0	Inquiry about meeting room availability, lacking details.
Office	What should I wear to work?	1.0	Seeking guidance on workplace attire, but lacks context.
Office	Who's in charge here?	1.0	Ambiguous inquiry about office leadership.
Organization	How can I improve time management skills?	0.0	Improve personal productivity.
Organization	What are the best organizational tools for small businesses?	0.0	Find tools for business organization.
Organization	Explain the benefits of a well-organized workspace.	0.0	Understand the advantages of organization.
Organization	What are some effective methods for decluttering a home?	0.0	Learn home decluttering techniques.
Organization	How do I create a project management plan?	0.0	Learn to plan projects effectively.
Organization	How do I get organized?	1.0	General desire for organization, unclear scope.
Organization	What tools should I use?	1.0	Vague request for tools, unclear purpose.
Organization	Why is organization important?	1.0	Seeking reasons for organization, broad question.
Organization	Can you help me with clutter?	1.0	Unclear request related to clutter, no specific goal.
Organization	How do I manage things?	1.0	Vague request for management assistance, unclear context.
Parenting	How to deal with toddler tantrums?	0.0	Behavioral management
Parenting	What are age-appropriate chores for a 10-year-old?	0.0	Developmental tasks and responsibilities
Parenting	What are the signs of ADHD in a preschooler?	0.0	Child development and potential issues
Parenting	What are effective strategies for teaching empathy?	0.0	Social-emotional learning
Parenting	What are the best ways to encourage reading in children?	0.0	Literacy development
Parenting	What about raising kids?	1.0	General parenting advice
Parenting	How do I parent?	1.0	Seeking general parenting guidance
Parenting	Is my child normal?	1.0	Seeking reassurance about child's development
Parenting	How can I be a good parent?	1.0	General parenting advice
Parenting	How do I help my child?	1.0	Vague request for assistance with child
Pets	What are the nutritional requirements for a golden retriever?	0.0	Specific dietary needs of a dog breed.
Pets	How much does it cost to adopt a cat from a local shelter?	0.0	Adoption costs for a specific animal.
Pets	What are the symptoms of feline leukemia?	0.0	Disease symptoms in cats.
Pets	Where can I find a reputable dog trainer in Chicago?	0.0	Locating a professional service for dogs.
Pets	What are the best toys for a bored ferret?	0.0	Toy recommendations for a specific pet.
Pets	What do I feed my pet?	1.0	General feeding advice, species unspecified.
Pets	How much does pet adoption cost?	1.0	General adoption costs, animal unspecified.
Pets	My cat is acting strange	1.0	Vague description of a pet's behavior.
Pets	Where can I train my pet?	1.0	Seeking pet training, location unspecified.
Pets	What should I get my pet?	1.0	General request for pet items, type unspecified.
Photography	How to adjust aperture for portrait photography?	0.0	Learn specific camera settings for portraits.
Photography	What is the best camera for beginner photographers?	0.0	Seeking camera recommendations for beginners.
Photography	How do I edit photos in Lightroom?	0.0	Learn photo editing techniques in Lightroom.
Photography	What are the rules of composition in photography?	0.0	Understand fundamental photography principles.
Photography	What settings should I use for landscape photography?	0.0	Learn camera settings for landscapes.
Photography	Take a picture.	1.0	Vague request related to photography.
Photography	I want a good camera.	1.0	Unclear request regarding camera purchase.
Photography	Can you fix my photos?	1.0	Ambiguous request for photo assistance.
Photography	Make my photos look better.	1.0	Vague request for photo improvement.
Photography	I want nice pictures.	1.0	Unclear request related to photography outcomes.
Podcasts	What are the top 10 true crime podcasts of 2024?	0.0	Discover popular true crime podcasts.
Podcasts	Where can I find a podcast about astrophysics for beginners?	0.0	Locate a beginner-friendly astrophysics podcast.
Podcasts	How do I start my own podcast about history?	0.0	Learn the steps to create a history podcast.
Podcasts	What is the average length of a daily news podcast?	0.0	Determine the typical duration of news podcasts.
Podcasts	"Recommend podcasts similar to ""The Daily""."	0.0	Find podcasts with similar content to a specific podcast.
Podcasts	Tell me about podcasts.	1.0	General inquiry about podcasts with unclear intent.
Podcasts	Is there anything good to listen to?	1.0	Vague request for podcast recommendations.
Podcasts	Can I make a show?	1.0	Inquiry about podcast creation, lacking specifics.
Podcasts	How long are podcasts usually?	1.0	General question about podcast length, lacking context.
Podcasts	What's a good podcast?	1.0	Broad request for podcast recommendations with no criteria.
Politics	Who is the current US Secretary of State?	0.0	Identify a specific political figure and their role.
Politics	What is the legislative process for a bill to become law in the US?	0.0	Understand how laws are made.
Politics	What are the key policy positions of the Democratic Party on healthcare?	0.0	Learn about a specific party's stance on a policy issue.
Politics	What were the results of the 2020 presidential election in Florida?	0.0	Find specific election results in a particular state.
Politics	How can I contact my state representative?	0.0	Find contact information for a local political representative.
Politics	What’s going on in politics?	1.0	General inquiry about the current political climate.
Politics	How do laws get made?	1.0	Seeking information about lawmaking, but lacks specificity.
Politics	What do Democrats believe?	1.0	Broad question about a political party's beliefs.
Politics	What happened in the last election?	1.0	Vague question about a past election.
Politics	How do I get in touch with people in government?	1.0	Seeking ways to contact government officials, but lacks specificity.
Protection	How can I protect my identity from online fraud?	0.0	Identity theft prevention
Protection	What are the best home security systems available?	0.0	Researching home security options
Protection	What are the legal protections for renters?	0.0	Understanding renter's rights
Protection	How can I protect my skin from the sun?	0.0	Sun protection methods
Protection	What are the different types of insurance protection?	0.0	Learning about insurance options
Protection	How do I stay safe online?	1.0	General online safety
Protection	How can I protect my house?	1.0	Vague request for home protection
Protection	What rights do I have as a tenant?	1.0	Seeking information about tenant rights, broad query
Protection	How do I protect myself?	1.0	Broad request for personal protection
Protection	What kind of protection do I need?	1.0	Unclear need for protection, seeking general advice
Reading	What are the benefits of reading regularly?	0.0	Understand the advantages of reading.
Reading	"Can you recommend books similar to ""Pride and Prejudice""?"	0.0	Seek book recommendations based on a specific title.
Reading	What are some strategies for improving reading comprehension?	0.0	Learn techniques to better understand text.
Reading	Where can I find free ebooks online?	0.0	Locate resources for free digital books.
Reading	What is the average reading speed for adults?	0.0	Find information about typical reading rates.
Reading	Tell me about reading.	1.0	Vague request about reading; intent unclear.
Reading	What should I read?	1.0	Broad request for reading material; lacks specifics.
Reading	How can I read better?	1.0	Vague request for reading improvement; lacks specifics.
Reading	Where can I get books?	1.0	Unclear if seeking free or paid books, physical or digital.
Reading	How fast do people read?	1.0	Vague question about reading speed; lacks context.
Recycling	What materials are accepted in my local curbside recycling program?	0.0	Determine accepted materials for local recycling.
Recycling	Where is the nearest drop-off recycling center?	0.0	Locate a nearby recycling facility.
Recycling	How does recycling help the environment?	0.0	Understand the environmental benefits of recycling.
Recycling	What is the recycling process for plastic bottles?	0.0	Learn the steps involved in recycling plastic bottles.
Recycling	What are the common recycling symbols and what do they mean?	0.0	Understand the meaning of recycling symbols.
Recycling	What can I recycle?	1.0	General inquiry about recyclable materials.
Recycling	Where can I take my stuff to recycle?	1.0	Seeking recycling location, unspecified items.
Recycling	Is recycling good?	1.0	Seeking validation of recycling's benefits, vague.
Recycling	What happens to recycled materials?	1.0	Inquire about the fate of recycled items, broad.
Recycling	What do all the recycling symbols mean?	1.0	Seeking information about recycling symbols, general.
Relationships	How do I improve communication with my partner?	0.0	Improve relationship communication
Relationships	What are the signs of a healthy relationship?	0.0	Identify characteristics of a healthy relationship
Relationships	How to deal with infidelity in a relationship	0.0	Seek advice on handling infidelity
Relationships	What are common relationship conflicts and how to resolve them?	0.0	Understand and resolve common conflicts
Relationships	How can I rebuild trust after a betrayal?	0.0	Seek advice on rebuilding trust
Relationships	How can I make my relationship better?	1.0	General relationship improvement
Relationships	Is my relationship okay?	1.0	Assess relationship health, vague criteria
Relationships	What happens when someone cheats?	1.0	Inquire about infidelity, broad scope
Relationships	Why do relationships fail?	1.0	Understand reasons for relationship failure, broad
Relationships	What about trust issues?	1.0	Vague inquiry about trust issues in relationships
Remote	How do I set up a remote workstation?	0.0	Technical setup of a remote workspace.
Remote	What are the best remote collaboration tools for small teams?	0.0	Software recommendations for remote teams.
Remote	How do I troubleshoot a remote desktop connection?	0.0	Technical problem-solving for remote access.
Remote	What are the security risks of remote access?	0.0	Understanding security concerns in remote work.
Remote	What is the average salary for remote software engineers?	0.0	Salary information for a specific remote role.
Remote	Working from home?	1.0	General inquiry about remote work.
Remote	Can I work from anywhere?	1.0	Inquiry about location flexibility in remote work.
Remote	Is remote work effective?	1.0	Seeking opinions on the effectiveness of remote work.
Remote	What's the deal with remote work?	1.0	Vague inquiry about remote work.
Remote	What jobs can I do remotely?	1.0	Exploring remote job options without specifying a field.
Repairs	How much does it cost to repair a cracked iPhone screen?	0.0	Price of a specific repair.
Repairs	Where can I find a local appliance repair service for a washing machine?	0.0	Locate a repair service for a specific appliance.
Repairs	What tools do I need to repair a bicycle tire?	0.0	List of tools for a specific repair.
Repairs	Can I replace a broken window pane myself?	0.0	Inquire about DIY repair possibility.
Repairs	How to fix a leaky faucet step-by-step?	0.0	Instructions for a specific repair.
Repairs	Fix my stuff	1.0	Vague request for repair assistance.
Repairs	Is it worth fixing my old fridge?	1.0	Seeking advice on repair vs. replacement.
Repairs	What do I do with broken things?	1.0	General question about dealing with broken items.
Repairs	Something is broken at my house	1.0	Vague report of a problem needing repair.
Repairs	My sink is acting up	1.0	Unclear problem with a plumbing fixture.
Safety	How to install a smoke detector?	0.0	Installation instructions for smoke detectors.
Safety	What are the dangers of carbon monoxide?	0.0	Understand the risks associated with carbon monoxide.
Safety	What is the proper way to use a fire extinguisher?	0.0	Learn the correct operation of a fire extinguisher.
Safety	What are the safety precautions for using power tools?	0.0	Understand safety measures when operating power tools.
Safety	How often should I replace batteries in smoke detectors?	0.0	Determine the recommended battery replacement frequency.
Safety	Home safety	1.0	General inquiry about home safety.
Safety	Is my house safe?	1.0	Vague inquiry about home safety.
Safety	What about fire safety?	1.0	General inquiry about fire safety.
Safety	Are tools dangerous?	1.0	Vague inquiry about tool safety.
Safety	What about detectors?	1.0	Unclear inquiry about detectors.
Seasons	When does autumn begin in the Northern Hemisphere?	0.0	Determine the start date of autumn.
Seasons	What are the four seasons and their characteristics?	0.0	Learn about the seasons and their defining features.
Seasons	What causes the change of seasons on Earth?	0.0	Understand the astronomical reasons for seasons.
Seasons	What activities are popular during the spring season?	0.0	Discover common activities during spring.
Seasons	What is the average temperature in winter in Chicago?	0.0	Find specific temperature data for a season in a location.
Seasons	What's the weather like during seasons?	1.0	General inquiry about seasonal weather.
Seasons	Tell me about seasons	1.0	Vague request for information about seasons.
Seasons	Why do seasons happen?	1.0	Seeking explanation for seasons, but lacks specificity.
Seasons	What can I do when it's warm?	1.0	Seeking activities based on temperature, not specifically spring.
Seasons	What's it like outside?	1.0	Broad question about the current outdoor conditions, potentially related to a season.
Sharing	How do I share a photo on Instagram?	0.0	Specific instruction for photo sharing on a platform.
Sharing	What are the best ways to share files with someone?	0.0	Seeking methods for file sharing.
Sharing	How do I share my screen during a Zoom meeting?	0.0	Specific instruction for screen sharing in a meeting.
Sharing	What are the legal implications of sharing copyrighted material?	0.0	Seeking information about copyright and sharing.
Sharing	How do I share a document on Google Docs with edit access?	0.0	Specific instruction for document sharing with permissions.
Sharing	Can you tell me about sharing?	1.0	Vague request about the concept of sharing.
Sharing	How can I get my stuff to others?	1.0	Ambiguous request about transferring possessions.
Sharing	What about sharing things?	1.0	Vague request about sharing, lacking context.
Sharing	Is it okay to share?	1.0	Ambiguous question about the permissibility of sharing.
Sharing	How do I let others have access?	1.0	Vague request about granting access, not specifying what.
Shopping	Where can I buy a red dress in size medium?	0.0	Product purchase
Shopping	What are the best noise-cancelling headphones under $200?	0.0	Product research/comparison
Shopping	Are there any sales on running shoes at Nike right now?	0.0	Specific sale inquiry
Shopping	What is the return policy at Macy’s?	0.0	Policy information
Shopping	Show me highly-rated Bluetooth speakers	0.0	Product discovery
Shopping	I need something to wear	1.0	General shopping need
Shopping	What headphones should I get?	1.0	Vague product inquiry
Shopping	Is there anything on sale?	1.0	General sale inquiry
Shopping	What about returns?	1.0	Vague return inquiry
Shopping	I want something cool	1.0	Vague product desire
Skills	How do I learn Python?	0.0	Learn a new programming language.
Skills	What are the best online courses for data analysis?	0.0	Find resources for data analysis skill development.
Skills	What skills are needed for a software engineer role?	0.0	Identify skills required for a specific job.
Skills	Can you list transferable skills employers value?	0.0	Identify skills applicable across different roles.
Skills	How long does it take to become proficient in project management?	0.0	Understand the time commitment for skill mastery.
Skills	What skills should I have?	1.0	General inquiry about necessary skills.
Skills	How can I improve my abilities?	1.0	Vague request for skill improvement.
Skills	What jobs are good for me?	1.0	Seeking career guidance without specifying skills.
Skills	What are some good skills to have?	1.0	General inquiry about valuable skills.
Skills	How long does it take to learn something?	1.0	Vague inquiry about learning duration.
Sleep	What are the stages of a normal sleep cycle?	0.0	Understand sleep cycle phases.
Sleep	How much sleep do teenagers need each night?	0.0	Determine sleep duration for a specific age group.
Sleep	What are effective strategies for improving sleep hygiene?	0.0	Learn about habits for better sleep.
Sleep	What is the impact of blue light on sleep quality?	0.0	Understand the effect of blue light on sleep.
Sleep	What are common sleep disorders and their symptoms?	0.0	Learn about different sleep disorders.
Sleep	I can't sleep	1.0	Expressing a sleep problem, unclear cause.
Sleep	Am I getting enough rest?	1.0	Questioning sleep adequacy, lacking specifics.
Sleep	How can I sleep better?	1.0	Seeking sleep improvement, no details.
Sleep	Is my phone keeping me awake?	1.0	Possible sleep disruption, unclear connection.
Sleep	Why am I so tired?	1.0	Expressing fatigue, unknown cause.
Social	How can I make new friends as an adult?	0.0	Seeking advice on forming new friendships.
Social	What are the benefits of strong social connections?	0.0	Understanding the positive impacts of social relationships.
Social	Where can I find local social groups based on my hobbies?	0.0	Locating hobby-based social groups nearby.
Social	How do I deal with social anxiety in group settings?	0.0	Seeking strategies for managing social anxiety.
Social	What are some tips for improving my communication skills?	0.0	Seeking advice on effective communication.
Social	How do I socialize?	1.0	Vague request about socializing, unclear context.
Social	Why is being social important?	1.0	Seeking reasons for social interaction, broad question.
Social	What's something to do around here?	1.0	Unclear request for activities, lacking specific interests.
Social	I get nervous around people	1.0	Expressing social discomfort, lacking specific context.
Social	How do I talk to people?	1.0	Vague request for communication advice, lacking context.
Sports	Who won the 2023 FIFA World Cup?	0.0	Specific event outcome
Sports	What are the rules of basketball?	0.0	Understand the regulations of a sport
Sports	Where is the next Summer Olympics being held?	0.0	Location of a future sporting event
Sports	How can I improve my running speed?	0.0	Seeking advice for athletic performance
Sports	What is the history of the Tour de France?	0.0	Learn about the origins and evolution of a sport
Sports	Tell me about sports.	1.0	General information about sports
Sports	What's a good sport to watch?	1.0	Seeking entertainment options within sports
Sports	What sports are popular?	1.0	General question about sport popularity
Sports	How do I get better at exercise?	1.0	Vague request for fitness improvement
Sports	What's a famous sporting event?	1.0	Seeking information about a well-known event, unspecified
Stress	What are the physical symptoms of chronic stress?	0.0	Identify physical manifestations of long-term stress.
Stress	What are effective coping mechanisms for work-related stress?	0.0	Find strategies to manage stress specifically from work.
Stress	Can stress cause digestive problems?	0.0	Determine if stress has a physiological impact on digestion.
Stress	What is the role of cortisol in the stress response?	0.0	Understand the biological mechanisms of stress.
Stress	What are some relaxation techniques for reducing stress?	0.0	Discover methods for actively lowering stress levels.
Stress	I’m feeling overwhelmed	1.0	Expressing a feeling of stress without specifying the cause or desired help.
Stress	How do I deal with things?	1.0	Vague request for help with unspecified problems, potentially stress-related.
Stress	Is stress bad for you?	1.0	General inquiry about the negative effects of stress, lacking specificity.
Stress	What happens when you’re stressed?	1.0	Broad question about the effects of stress, lacking detail.
Stress	I need to calm down	1.0	Expressing a need for relaxation without specifying the cause or desired method.
Sustainability	What are the most sustainable materials for packaging?	0.0	Material selection for eco-friendly packaging.
Sustainability	What is the carbon footprint of fast fashion?	0.0	Understand the environmental impact of fast fashion.
Sustainability	Where can I find certified sustainable seafood?	0.0	Locate sources of sustainable seafood.
Sustainability	How do supply chain practices impact sustainability?	0.0	Understand the link between supply chains and sustainability.
Sustainability	What are the UN Sustainable Development Goals?	0.0	Learn about the UN's sustainability framework.
Sustainability	How can I be more green?	1.0	General inquiry about sustainable living.
Sustainability	Is sustainability important?	1.0	Seeking validation of sustainability's importance.
Sustainability	Where can I buy ethical products?	1.0	Looking for ethical products, but lacks specificity.
Sustainability	What's a sustainable lifestyle?	1.0	Broad question about sustainable living.
Sustainability	What are the global goals?	1.0	Vague inquiry about global objectives.
Technology	How do I set up two-factor authentication on my Google account?	0.0	Security setup
Technology	What are the best noise-cancelling headphones under $200?	0.0	Product recommendation
Technology	What are the latest advancements in artificial intelligence?	0.0	Staying updated on technology trends
Technology	Explain the concept of blockchain in simple terms.	0.0	Understanding a technology concept
Technology	Compare the iPhone 15 and Samsung Galaxy S23 cameras.	0.0	Product comparison
Technology	How do I make my phone more secure?	1.0	General security concerns
Technology	What headphones should I buy?	1.0	Seeking headphone advice
Technology	What's new in tech?	1.0	Broad inquiry about technology updates
Technology	What is all this blockchain stuff?	1.0	Vague inquiry about blockchain
Technology	Which phone is better?	1.0	Unclear product comparison request
Theater	What is the running time of Wicked at the Gershwin Theatre?	0.0	Show duration
Theater	Where can I buy discounted Broadway tickets in New York City?	0.0	Ticket purchasing - discounts
Theater	"Who wrote and originally performed ""Hamilton""?"	0.0	Playwright/Performer identification
Theater	What are the Tony Award nominations for Best Musical in 2024?	0.0	Award nominations - specific category/year
Theater	What is the history of the Globe Theatre?	0.0	Historical information - specific theater
Theater	Tell me about plays.	1.0	General information about plays
Theater	What's a good show?	1.0	Seeking show recommendations
Theater	What's playing in London?	1.0	Shows in a location - vague
Theater	Is there anything good on stage?	1.0	Seeking entertainment - vague
Theater	What's theater about?	1.0	General question about theater
Time	What time is it in London right now?	0.0	Current time in a specific location.
Time	How far back in time does recorded history go?	0.0	Historical timeline depth.
Time	What is the time difference between New York and Los Angeles?	0.0	Time zone calculation.
Time	Set an alarm for 7:00 AM tomorrow morning	0.0	Request to schedule a future event.
Time	What time will the sun rise tomorrow in Paris?	0.0	Sunrise time for a specific location.
Time	What time is it?	1.0	Current time, location unspecified.
Time	When did things start happening?	1.0	Vague inquiry about historical beginnings.
Time	How does time work?	1.0	Broad question about the concept of time.
Time	Remind me about something later	1.0	Request for a reminder, timing unspecified.
Time	When will it be light again?	1.0	Inquiry about daylight, location and specific time unclear.
Traditions	What are the origins of Día de los Muertos?	0.0	Understand the historical roots of a specific tradition.
Traditions	How is Chinese New Year celebrated in modern times?	0.0	Learn about the current practices of a tradition.
Traditions	What is the significance of a quinceañera?	0.0	Understand the meaning and importance of a tradition.
Traditions	What are the traditional foods served at Thanksgiving?	0.0	Identify the culinary aspects of a tradition.
Traditions	How have wedding traditions evolved over the last century?	0.0	Understand the historical changes within a tradition.
Traditions	Tell me about traditions.	1.0	General inquiry about traditions, lacking a specific focus.
Traditions	What do people do for holidays?	1.0	Vague inquiry about holiday practices, lacking specificity.
Traditions	What are some celebrations?	1.0	Broad inquiry about celebrations, lacking a specific tradition.
Traditions	What do people eat during celebrations?	1.0	Vague inquiry about food during celebrations, lacking a specific tradition.
Traditions	How have things changed over time?	1.0	Vague inquiry about changes over time, lacking a specific tradition.
Transportation	What is the fastest route from New York to Los Angeles by plane?	0.0	Route planning
Transportation	What are the baggage restrictions for United Airlines?	0.0	Airline specific policy
Transportation	Where can I find bus schedules for Chicago?	0.0	Public transportation schedule
Transportation	How much does a taxi cost from Heathrow to central London?	0.0	Cost estimation for a specific route
Transportation	Are there any train delays on the Amtrak Northeast Corridor?	0.0	Real-time service disruption information
Transportation	How do I get around?	1.0	General transportation options
Transportation	How can I travel?	1.0	Vague travel inquiry
Transportation	What's the best way to travel?	1.0	Seeking travel advice, unspecified criteria
Transportation	How much to get there?	1.0	Cost inquiry, destination unspecified
Transportation	Is there traffic?	1.0	General traffic inquiry, location unspecified
Traveling	What is the cheapest flight from New York to London on December 24th?	0.0	Find affordable flights for a specific date and route.
Traveling	What are the best hotels in Paris near the Eiffel Tower?	0.0	Find highly-rated hotels in a specific location.
Traveling	What documents do I need to travel to Japan from the US?	0.0	Determine required travel documentation for a specific route.
Traveling	How do I get from Heathrow Airport to central London?	0.0	Find transportation options from a specific airport to a city center.
Traveling	What is the baggage allowance on British Airways?	0.0	Find specific information about airline baggage policies.
Traveling	How much does it cost to get away?	1.0	Vague inquiry about travel expenses.
Traveling	Where should I go?	1.0	Broad request for travel destination suggestions.
Traveling	What do I need for a trip?	1.0	Unclear request for travel preparation information.
Traveling	How do I get around?	1.0	Vague request for transportation information.
Traveling	What about luggage?	1.0	Unclear inquiry about luggage related to travel.
Volunteering	Where can I find volunteer opportunities near me that involve working with animals?	0.0	Find local animal-related volunteer work.
Volunteering	What are the benefits of volunteering for my career?	0.0	Understand the career advantages of volunteering.
Volunteering	How do I become a volunteer at the local food bank?	0.0	Learn the process of volunteering at a specific organization.
Volunteering	What skills can I gain from volunteering in a hospital?	0.0	Understand skill development through hospital volunteering.
Volunteering	Are there volunteer opportunities for students during summer break?	0.0	Find summer volunteer opportunities for students.
Volunteering	I want to help	1.0	General desire to volunteer, lacking specifics.
Volunteering	Is volunteering good for you?	1.0	Vague inquiry about the benefits of volunteering.
Volunteering	Can I help out somewhere?	1.0	General desire to volunteer, lacking specifics.
Volunteering	What can I do to give back?	1.0	General desire to help, lacking specifics.
Volunteering	I have some free time	1.0	Indicates available time, but no specific volunteering intent.
Walking	How far is a typical walking distance for good health?	0.0	Health and fitness benefits
Walking	What are the best walking shoes for concrete?	0.0	Product recommendation for a specific surface
Walking	Where are good walking trails near me?	0.0	Locate nearby walking trails
Walking	How many calories does a 30-minute walk burn?	0.0	Calculate calorie expenditure
Walking	What is the proper walking technique to avoid injury?	0.0	Learn correct walking form
Walking	I want to go for a walk	1.0	General desire to walk, no specific goal
Walking	Let's go walking	1.0	Vague expression of interest in walking
Walking	I feel like getting some exercise	1.0	General desire for exercise, could be anything
Walking	I need to move my body	1.0	Vague need for physical activity
Walking	I should probably do something today	1.0	Unclear intention, could include walking
Weather	What is the temperature in London right now?	0.0	Current temperature
Weather	Will it rain in Paris tomorrow morning?	0.0	Future precipitation forecast
Weather	What is the wind speed in Chicago?	0.0	Specific weather condition
Weather	What is the humidity in Miami today?	0.0	Specific weather condition
Weather	What is the UV index in Sydney?	0.0	Specific weather condition
Weather	What’s the weather like?	1.0	General weather information
Weather	Is it cold outside?	1.0	General temperature inquiry
Weather	What about the wind?	1.0	Vague weather condition inquiry
Weather	How’s the air?	1.0	Vague air quality/weather inquiry
Weather	What’s it like today?	1.0	General weather inquiry
Work	How do I write a resume for a software engineer position?	0.0	Resume writing guidance for a specific role.
Work	What are the highest paying jobs in the tech industry?	0.0	Salary information for tech jobs.
Work	How do I prepare for a job interview at Google?	0.0	Interview preparation for a specific company.
Work	What are the labor laws in California regarding overtime pay?	0.0	Specific legal information about overtime.
Work	Can I be fired for poor performance in my role?	0.0	Understanding termination conditions based on performance.
Work	What should I put on a resume?	1.0	General resume advice, lacking specific context.
Work	What jobs pay well?	1.0	Seeking high-paying jobs, unspecified industry.
Work	How do I get a job?	1.0	General job seeking advice, lacking specifics.
Work	What are my rights as an employee?	1.0	General employee rights, unspecified location or context.
Work	Can I get in trouble at work?	1.0	Vague inquiry about potential workplace issues.
Workspace	How do I book a meeting room in our office?	0.0	Book a meeting space.
Workspace	What is the policy on working from home?	0.0	Understand the remote work policy.
Workspace	How do I report a broken chair in the office?	0.0	Report a maintenance issue.
Workspace	What are the available office supplies?	0.0	Find out about available resources.
Workspace	How do I request a new monitor?	0.0	Request equipment.
Workspace	Where can I find a quiet place to work?	1.0	Find a suitable workspace, but the criteria are unclear.
Workspace	Can I work somewhere else?	1.0	Inquire about workspace flexibility, but lacks specifics.
Workspace	Is anything broken?	1.0	General inquiry about workspace condition, lacking detail.
Workspace	What do we have?	1.0	Vague inquiry about available resources.
Workspace	Can I get something for my desk?	1.0	Request for desk items, lacking specifics.
Writing	How to write a compelling introduction for a novel?	0.0	Seeking guidance on novel introductions.
Writing	What are the key elements of a sonnet?	0.0	Understanding the structure of sonnets.
Writing	Give me examples of strong character development in fiction.	0.0	Seeking examples of character development.
Writing	What are the best online courses for learning screenplay writing?	0.0	Finding resources for screenplay learning.
Writing	Explain the difference between active and passive voice.	0.0	Understanding grammatical concepts in writing.
Writing	Tell me about writing.	1.0	General inquiry about writing with unclear focus.
Writing	What is poetry?	1.0	Broad question about poetry, lacking specific focus.
Writing	How do you make people like your stories?	1.0	Vague question about story appeal.
Writing	Can you help me with a story?	1.0	Unclear request for story assistance.
Writing	How do I write better?	1.0	General request for writing improvement with no specifics.
